account_id,district_id,frequency,Account_type,date_joined,Account_Owner_Type
8073,24,POPLATEK PO OBRATU,Salary account,1993-09-03,Single Owner
4463,67,POPLATEK MESICNE,Salary account,1993-09-03,Single Owner
2082,36,POPLATEK MESICNE,Salary account,1993-09-03,Single Owner
146,4,POPLATEK MESICNE,NRI account,1993-09-02,Single Owner
2576,1,POPLATEK MESICNE,NRI account,1993-09-02,Joint Account
3195,40,POPLATEK MESICNE,Savings account,1993-09-02,Single Owner
3920,74,POPLATEK MESICNE,Savings account,1993-09-01,Joint Account
3011,64,POPLATEK MESICNE,Salary account,1993-09-01,Single Owner
1337,23,POPLATEK MESICNE,NRI account,1993-09-01,Single Owner
2592,69,POPLATEK MESICNE,Salary account,1993-09-01,Single Owner
172,13,POPLATEK MESICNE,Savings account,1993-08-30,Joint Account
1694,6,POPLATEK TYDNE,NRI account,1993-08-29,Single Owner
721,76,POPLATEK MESICNE,NRI account,1993-08-29,Joint Account
1106,20,POPLATEK TYDNE,Savings account,1993-08-29,Single Owner
3319,56,POPLATEK MESICNE,NRI account,1993-08-29,Single Owner
10451,1,POPLATEK MESICNE,Salary account,1993-08-29,Single Owner
2894,17,POPLATEK MESICNE,NRI account,1993-08-28,Single Owner
2510,61,POPLATEK MESICNE,Savings account,1993-08-28,Single Owner
389,30,POPLATEK MESICNE,Salary account,1993-08-28,Single Owner
6051,56,POPLATEK MESICNE,NRI account,1993-08-28,Single Owner
730,4,POPLATEK MESICNE,Salary account,1993-08-28,Single Owner
1449,35,POPLATEK MESICNE,Salary account,1993-08-26,Single Owner
950,49,POPLATEK MESICNE,NRI account,1993-08-26,Single Owner
3361,45,POPLATEK MESICNE,Salary account,1993-08-26,Joint Account
3837,48,POPLATEK PO OBRATU,Salary account,1993-08-26,Joint Account
33,22,POPLATEK MESICNE,Salary account,1993-08-26,Single Owner
162,60,POPLATEK MESICNE,NRI account,1993-08-25,Joint Account
5011,31,POPLATEK MESICNE,NRI account,1993-08-25,Single Owner
965,20,POPLATEK MESICNE,Savings account,1993-08-25,Single Owner
1305,57,POPLATEK MESICNE,Savings account,1993-08-25,Single Owner
815,56,POPLATEK MESICNE,NRI account,1993-08-25,Joint Account
6030,47,POPLATEK MESICNE,NRI account,1993-08-24,Single Owner
3407,28,POPLATEK MESICNE,NRI account,1993-08-24,Single Owner
1761,24,POPLATEK MESICNE,NRI account,1993-08-24,Single Owner
3306,75,POPLATEK MESICNE,Salary account,1993-08-24,Single Owner
1513,30,POPLATEK MESICNE,Salary account,1993-08-23,Single Owner
3053,11,POPLATEK MESICNE,NRI account,1993-08-23,Single Owner
1057,13,POPLATEK MESICNE,NRI account,1993-08-23,Single Owner
3477,71,POPLATEK MESICNE,Savings account,1993-08-22,Joint Account
3868,43,POPLATEK MESICNE,NRI account,1993-08-21,Single Owner
9869,12,POPLATEK MESICNE,NRI account,1993-08-21,Joint Account
1875,44,POPLATEK MESICNE,NRI account,1993-08-21,Single Owner
8212,52,POPLATEK PO OBRATU,Salary account,1993-08-21,Single Owner
274,76,POPLATEK MESICNE,NRI account,1993-08-20,Single Owner
552,14,POPLATEK MESICNE,NRI account,1993-08-20,Single Owner
2417,44,POPLATEK MESICNE,NRI account,1993-08-20,Single Owner
978,73,POPLATEK MESICNE,Salary account,1993-08-18,Single Owner
2771,37,POPLATEK MESICNE,Savings account,1993-08-18,Joint Account
3891,1,POPLATEK MESICNE,Savings account,1993-08-18,Joint Account
9236,11,POPLATEK MESICNE,NRI account,1993-08-18,Single Owner
3221,5,POPLATEK MESICNE,NRI account,1993-08-17,Single Owner
2616,1,POPLATEK MESICNE,Salary account,1993-08-17,Single Owner
2137,4,POPLATEK PO OBRATU,Savings account,1993-08-17,Single Owner
3113,67,POPLATEK MESICNE,NRI account,1993-08-16,Single Owner
5481,52,POPLATEK MESICNE,Savings account,1993-08-16,Single Owner
3035,15,POPLATEK TYDNE,NRI account,1993-08-16,Joint Account
942,9,POPLATEK MESICNE,Salary account,1993-08-16,Single Owner
1779,33,POPLATEK MESICNE,NRI account,1993-08-15,Single Owner
1912,64,POPLATEK MESICNE,NRI account,1993-08-15,Single Owner
238,6,POPLATEK MESICNE,Savings account,1993-08-15,Single Owner
3220,29,POPLATEK MESICNE,Salary account,1993-08-14,Joint Account
1023,21,POPLATEK MESICNE,Salary account,1993-08-13,Single Owner
3683,33,POPLATEK MESICNE,Savings account,1993-08-13,Joint Account
1401,1,POPLATEK MESICNE,Salary account,1993-08-12,Single Owner
541,61,POPLATEK MESICNE,NRI account,1993-08-12,Single Owner
3792,10,POPLATEK MESICNE,Salary account,1993-08-11,Single Owner
523,1,POPLATEK MESICNE,NRI account,1993-08-11,Single Owner
3808,38,POPLATEK MESICNE,Savings account,1993-08-11,Single Owner
3166,71,POPLATEK MESICNE,Salary account,1993-08-10,Single Owner
11021,1,POPLATEK MESICNE,Salary account,1993-08-10,Single Owner
1701,1,POPLATEK MESICNE,Savings account,1993-08-10,Single Owner
3613,43,POPLATEK MESICNE,Salary account,1993-08-10,Single Owner
3600,27,POPLATEK MESICNE,Savings account,1993-08-10,Single Owner
3850,8,POPLATEK MESICNE,Salary account,1993-08-09,Joint Account
5366,70,POPLATEK MESICNE,Savings account,1993-08-09,Single Owner
747,39,POPLATEK MESICNE,NRI account,1993-08-09,Single Owner
26,52,POPLATEK MESICNE,Savings account,1993-08-08,Single Owner
657,47,POPLATEK MESICNE,Salary account,1993-08-08,Single Owner
3538,58,POPLATEK MESICNE,Salary account,1993-08-08,Joint Account
2167,16,POPLATEK MESICNE,Salary account,1993-08-08,Single Owner
3127,66,POPLATEK MESICNE,NRI account,1993-08-08,Single Owner
47,45,POPLATEK MESICNE,NRI account,1993-08-08,Single Owner
2542,21,POPLATEK MESICNE,NRI account,1993-08-07,Single Owner
1136,12,POPLATEK MESICNE,Savings account,1993-08-07,Single Owner
1589,37,POPLATEK MESICNE,NRI account,1993-08-07,Joint Account
3136,69,POPLATEK MESICNE,Savings account,1993-08-07,Single Owner
3547,54,POPLATEK MESICNE,NRI account,1993-08-07,Single Owner
3656,53,POPLATEK MESICNE,Savings account,1993-08-06,Single Owner
2038,42,POPLATEK MESICNE,Salary account,1993-08-06,Single Owner
3699,50,POPLATEK MESICNE,NRI account,1993-08-05,Single Owner
816,52,POPLATEK MESICNE,Salary account,1993-08-05,Single Owner
7857,75,POPLATEK MESICNE,Savings account,1993-08-04,Single Owner
6636,72,POPLATEK TYDNE,Savings account,1993-08-04,Single Owner
601,29,POPLATEK MESICNE,Savings account,1993-08-04,Single Owner
3298,29,POPLATEK MESICNE,Salary account,1993-08-04,Single Owner
2938,1,POPLATEK MESICNE,Savings account,1993-08-04,Single Owner
2199,1,POPLATEK MESICNE,Salary account,1993-08-04,Single Owner
3745,5,POPLATEK MESICNE,NRI account,1993-08-04,Single Owner
9041,1,POPLATEK MESICNE,Savings account,1993-08-03,Single Owner
2620,22,POPLATEK MESICNE,Salary account,1993-08-03,Single Owner
3609,28,POPLATEK MESICNE,Savings account,1993-08-03,Joint Account
1382,48,POPLATEK MESICNE,Savings account,1993-08-03,Single Owner
930,41,POPLATEK MESICNE,Salary account,1993-08-03,Single Owner
1925,12,POPLATEK MESICNE,NRI account,1993-08-03,Joint Account
1834,62,POPLATEK MESICNE,Salary account,1993-08-03,Single Owner
1507,35,POPLATEK MESICNE,NRI account,1993-08-03,Joint Account
4000,7,POPLATEK MESICNE,Savings account,1993-08-02,Single Owner
3580,43,POPLATEK MESICNE,NRI account,1993-08-01,Joint Account
7819,38,POPLATEK MESICNE,Salary account,1993-08-01,Single Owner
759,23,POPLATEK MESICNE,Salary account,1993-08-01,Single Owner
6363,74,POPLATEK MESICNE,NRI account,1993-08-01,Single Owner
3738,51,POPLATEK MESICNE,NRI account,1993-08-01,Single Owner
3720,36,POPLATEK MESICNE,Savings account,1993-07-30,Joint Account
574,70,POPLATEK MESICNE,NRI account,1993-07-30,Single Owner
1429,57,POPLATEK MESICNE,Salary account,1993-07-30,Single Owner
403,1,POPLATEK MESICNE,NRI account,1993-07-29,Joint Account
445,63,POPLATEK TYDNE,NRI account,1993-07-29,Single Owner
186,1,POPLATEK TYDNE,NRI account,1993-07-29,Single Owner
7485,39,POPLATEK MESICNE,NRI account,1993-07-28,Joint Account
2088,4,POPLATEK MESICNE,Savings account,1993-07-28,Single Owner
225,1,POPLATEK MESICNE,Savings account,1993-07-28,Joint Account
1630,72,POPLATEK MESICNE,NRI account,1993-07-28,Single Owner
3982,26,POPLATEK MESICNE,Savings account,1993-07-27,Single Owner
2701,71,POPLATEK MESICNE,Savings account,1993-07-27,Single Owner
3629,48,POPLATEK MESICNE,Salary account,1993-07-27,Single Owner
2841,71,POPLATEK MESICNE,NRI account,1993-07-27,Joint Account
563,53,POPLATEK MESICNE,Savings account,1993-07-27,Single Owner
2732,5,POPLATEK MESICNE,Savings account,1993-07-27,Single Owner
1297,70,POPLATEK MESICNE,Salary account,1993-07-27,Joint Account
3287,18,POPLATEK MESICNE,NRI account,1993-07-26,Single Owner
6226,74,POPLATEK TYDNE,NRI account,1993-07-26,Single Owner
2123,64,POPLATEK MESICNE,Salary account,1993-07-26,Joint Account
207,2,POPLATEK MESICNE,NRI account,1993-07-25,Single Owner
3212,70,POPLATEK MESICNE,Salary account,1993-07-25,Single Owner
4035,1,POPLATEK MESICNE,NRI account,1993-07-25,Single Owner
1268,74,POPLATEK MESICNE,Salary account,1993-07-25,Single Owner
9833,20,POPLATEK MESICNE,Salary account,1993-07-24,Single Owner
2253,74,POPLATEK MESICNE,Savings account,1993-07-24,Single Owner
1069,70,POPLATEK MESICNE,NRI account,1993-07-24,Joint Account
1201,61,POPLATEK MESICNE,Savings account,1993-07-23,Single Owner
4478,70,POPLATEK MESICNE,Savings account,1993-07-23,Single Owner
2915,57,POPLATEK MESICNE,Savings account,1993-07-23,Single Owner
2513,70,POPLATEK MESICNE,Salary account,1993-07-22,Single Owner
3493,63,POPLATEK MESICNE,Salary account,1993-07-22,Single Owner
3267,64,POPLATEK MESICNE,Savings account,1993-07-21,Joint Account
3222,4,POPLATEK MESICNE,Savings account,1993-07-21,Single Owner
408,41,POPLATEK MESICNE,Savings account,1993-07-21,Single Owner
2818,40,POPLATEK MESICNE,Savings account,1993-07-21,Joint Account
6273,38,POPLATEK MESICNE,Salary account,1993-07-21,Single Owner
1116,1,POPLATEK MESICNE,Savings account,1993-07-20,Single Owner
5700,42,POPLATEK MESICNE,Salary account,1993-07-20,Single Owner
757,50,POPLATEK MESICNE,NRI account,1993-07-19,Single Owner
400,28,POPLATEK MESICNE,NRI account,1993-07-17,Single Owner
1902,50,POPLATEK TYDNE,Salary account,1993-07-17,Joint Account
3241,44,POPLATEK MESICNE,Savings account,1993-07-16,Single Owner
3465,1,POPLATEK MESICNE,Savings account,1993-07-16,Single Owner
3152,1,POPLATEK MESICNE,Savings account,1993-07-16,Single Owner
1497,1,POPLATEK MESICNE,NRI account,1993-07-16,Single Owner
3078,1,POPLATEK MESICNE,Salary account,1993-07-16,Single Owner
9703,68,POPLATEK MESICNE,Savings account,1993-07-15,Single Owner
234,73,POPLATEK MESICNE,NRI account,1993-07-15,Joint Account
3000,28,POPLATEK MESICNE,Salary account,1993-07-14,Single Owner
3955,64,POPLATEK MESICNE,NRI account,1993-07-14,Single Owner
1544,69,POPLATEK MESICNE,NRI account,1993-07-14,Joint Account
1892,28,POPLATEK MESICNE,Salary account,1993-07-13,Joint Account
3413,70,POPLATEK MESICNE,NRI account,1993-07-13,Joint Account
3654,47,POPLATEK MESICNE,Salary account,1993-07-13,Single Owner
1416,66,POPLATEK TYDNE,Salary account,1993-07-12,Single Owner
3277,36,POPLATEK MESICNE,Salary account,1993-07-12,Joint Account
2213,68,POPLATEK MESICNE,Savings account,1993-07-11,Joint Account
1062,6,POPLATEK MESICNE,Salary account,1993-07-11,Single Owner
273,24,POPLATEK PO OBRATU,NRI account,1993-07-11,Single Owner
10320,68,POPLATEK MESICNE,Savings account,1993-07-11,Single Owner
1684,32,POPLATEK TYDNE,NRI account,1993-07-10,Single Owner
3748,1,POPLATEK MESICNE,Savings account,1993-07-10,Single Owner
3882,10,POPLATEK MESICNE,NRI account,1993-07-09,Single Owner
4159,74,POPLATEK MESICNE,Savings account,1993-07-09,Single Owner
907,41,POPLATEK MESICNE,Savings account,1993-07-09,Single Owner
1411,54,POPLATEK MESICNE,Salary account,1993-07-09,Single Owner
3939,70,POPLATEK MESICNE,Salary account,1993-07-08,Single Owner
2584,50,POPLATEK MESICNE,NRI account,1993-07-08,Single Owner
2336,39,POPLATEK MESICNE,Savings account,1993-07-08,Single Owner
2078,62,POPLATEK MESICNE,Salary account,1993-07-08,Single Owner
8027,44,POPLATEK TYDNE,Salary account,1993-07-07,Single Owner
3261,1,POPLATEK MESICNE,Savings account,1993-07-07,Single Owner
35,75,POPLATEK MESICNE,Savings account,1993-07-07,Single Owner
2186,63,POPLATEK MESICNE,Salary account,1993-07-07,Single Owner
1566,73,POPLATEK MESICNE,Savings account,1993-07-07,Single Owner
78,74,POPLATEK MESICNE,NRI account,1993-07-07,Single Owner
9472,1,POPLATEK TYDNE,Savings account,1993-07-06,Single Owner
368,77,POPLATEK MESICNE,Salary account,1993-07-06,Single Owner
1425,76,POPLATEK MESICNE,Savings account,1993-07-06,Single Owner
4352,2,POPLATEK MESICNE,NRI account,1993-07-05,Single Owner
1322,17,POPLATEK MESICNE,Salary account,1993-07-05,Single Owner
1852,35,POPLATEK MESICNE,Salary account,1993-07-05,Single Owner
8173,11,POPLATEK MESICNE,Salary account,1993-07-05,Joint Account
2705,63,POPLATEK PO OBRATU,Salary account,1993-07-05,Single Owner
381,68,POPLATEK MESICNE,NRI account,1993-07-04,Single Owner
3778,52,POPLATEK MESICNE,Savings account,1993-07-04,Single Owner
1118,48,POPLATEK MESICNE,Salary account,1993-07-04,Single Owner
1145,31,POPLATEK MESICNE,Savings account,1993-07-03,Joint Account
2298,31,POPLATEK MESICNE,NRI account,1993-07-03,Single Owner
929,54,POPLATEK MESICNE,Savings account,1993-07-03,Single Owner
1861,54,POPLATEK MESICNE,Salary account,1993-07-02,Joint Account
2464,33,POPLATEK PO OBRATU,NRI account,1993-07-02,Single Owner
2736,72,POPLATEK MESICNE,Savings account,1993-07-02,Joint Account
2552,52,POPLATEK MESICNE,Salary account,1993-07-01,Single Owner
3435,59,POPLATEK MESICNE,Savings account,1993-07-01,Single Owner
5215,55,POPLATEK MESICNE,Savings account,1993-07-01,Single Owner
36,1,POPLATEK MESICNE,Salary account,1993-07-01,Single Owner
2687,76,POPLATEK MESICNE,NRI account,1993-07-01,Single Owner
902,74,POPLATEK MESICNE,NRI account,1993-06-29,Joint Account
630,71,POPLATEK MESICNE,Salary account,1993-06-29,Single Owner
3096,68,POPLATEK MESICNE,Salary account,1993-06-29,Single Owner
9034,1,POPLATEK MESICNE,Savings account,1993-06-28,Single Owner
1930,3,POPLATEK MESICNE,Savings account,1993-06-27,Single Owner
2411,69,POPLATEK MESICNE,NRI account,1993-06-27,Single Owner
3775,19,POPLATEK MESICNE,Salary account,1993-06-27,Joint Account
2697,8,POPLATEK MESICNE,Savings account,1993-06-26,Single Owner
8129,45,POPLATEK MESICNE,Savings account,1993-06-26,Single Owner
3954,22,POPLATEK MESICNE,Salary account,1993-06-25,Joint Account
885,1,POPLATEK MESICNE,Savings account,1993-06-25,Single Owner
1451,64,POPLATEK MESICNE,Savings account,1993-06-24,Single Owner
2940,54,POPLATEK MESICNE,NRI account,1993-06-24,Single Owner
1837,23,POPLATEK MESICNE,NRI account,1993-06-24,Single Owner
886,1,POPLATEK MESICNE,Salary account,1993-06-23,Single Owner
5228,77,POPLATEK PO OBRATU,Savings account,1993-06-23,Joint Account
702,12,POPLATEK MESICNE,Savings account,1993-06-23,Single Owner
300,1,POPLATEK MESICNE,NRI account,1993-06-23,Joint Account
3521,75,POPLATEK MESICNE,Savings account,1993-06-22,Joint Account
3786,21,POPLATEK MESICNE,NRI account,1993-06-22,Single Owner
5120,1,POPLATEK MESICNE,Salary account,1993-06-21,Single Owner
738,34,POPLATEK MESICNE,Salary account,1993-06-21,Single Owner
1299,1,POPLATEK MESICNE,Salary account,1993-06-21,Single Owner
148,8,POPLATEK MESICNE,NRI account,1993-06-21,Single Owner
899,72,POPLATEK MESICNE,Savings account,1993-06-21,Single Owner
4894,14,POPLATEK MESICNE,NRI account,1993-06-20,Single Owner
3969,39,POPLATEK MESICNE,NRI account,1993-06-20,Single Owner
1277,31,POPLATEK MESICNE,Salary account,1993-06-20,Joint Account
773,15,POPLATEK MESICNE,Savings account,1993-06-19,Single Owner
2554,36,POPLATEK MESICNE,Salary account,1993-06-18,Single Owner
2933,10,POPLATEK MESICNE,Salary account,1993-06-18,Joint Account
1998,1,POPLATEK MESICNE,NRI account,1993-06-17,Single Owner
9093,47,POPLATEK MESICNE,Salary account,1993-06-16,Single Owner
432,46,POPLATEK MESICNE,NRI account,1993-06-16,Single Owner
2880,71,POPLATEK MESICNE,Salary account,1993-06-16,Single Owner
5767,72,POPLATEK MESICNE,Savings account,1993-06-16,Single Owner
2779,73,POPLATEK MESICNE,Savings account,1993-06-15,Single Owner
135,75,POPLATEK MESICNE,Savings account,1993-06-15,Single Owner
446,50,POPLATEK MESICNE,NRI account,1993-06-15,Single Owner
3246,54,POPLATEK MESICNE,NRI account,1993-06-14,Single Owner
1475,1,POPLATEK TYDNE,NRI account,1993-06-14,Single Owner
3133,66,POPLATEK MESICNE,Salary account,1993-06-14,Single Owner
4171,28,POPLATEK MESICNE,Savings account,1993-06-12,Single Owner
433,20,POPLATEK MESICNE,Savings account,1993-06-12,Single Owner
1373,47,POPLATEK MESICNE,Salary account,1993-06-12,Single Owner
3771,22,POPLATEK MESICNE,Salary account,1993-06-11,Single Owner
1978,57,POPLATEK TYDNE,Salary account,1993-06-11,Single Owner
2022,72,POPLATEK MESICNE,NRI account,1993-06-11,Joint Account
3542,49,POPLATEK MESICNE,Savings account,1993-06-11,Single Owner
1515,11,POPLATEK MESICNE,Savings account,1993-06-11,Single Owner
10266,54,POPLATEK MESICNE,NRI account,1993-06-10,Single Owner
1990,1,POPLATEK MESICNE,Salary account,1993-06-09,Single Owner
2388,30,POPLATEK MESICNE,Salary account,1993-06-09,Single Owner
3566,21,POPLATEK MESICNE,Salary account,1993-06-09,Single Owner
701,69,POPLATEK MESICNE,Salary account,1993-06-08,Single Owner
6281,56,POPLATEK MESICNE,Savings account,1993-06-08,Single Owner
306,16,POPLATEK MESICNE,Salary account,1993-06-08,Single Owner
1207,67,POPLATEK MESICNE,Savings account,1993-06-08,Single Owner
1247,25,POPLATEK MESICNE,NRI account,1993-06-08,Single Owner
5343,64,POPLATEK MESICNE,Savings account,1993-06-08,Single Owner
5129,68,POPLATEK MESICNE,Savings account,1993-06-08,Single Owner
3713,14,POPLATEK TYDNE,NRI account,1993-06-08,Joint Account
2327,19,POPLATEK MESICNE,Salary account,1993-06-08,Single Owner
774,1,POPLATEK MESICNE,Savings account,1993-06-08,Single Owner
2741,15,POPLATEK MESICNE,Savings account,1993-06-07,Joint Account
4427,32,POPLATEK MESICNE,Salary account,1993-06-07,Joint Account
3682,70,POPLATEK MESICNE,Salary account,1993-06-07,Single Owner
2862,33,POPLATEK MESICNE,Salary account,1993-06-07,Single Owner
3032,5,POPLATEK MESICNE,Savings account,1993-06-07,Single Owner
2176,67,POPLATEK MESICNE,Savings account,1993-06-06,Single Owner
8934,51,POPLATEK MESICNE,Savings account,1993-06-06,Single Owner
1999,70,POPLATEK MESICNE,Salary account,1993-06-06,Single Owner
3072,8,POPLATEK MESICNE,Salary account,1993-06-05,Single Owner
2146,31,POPLATEK MESICNE,Salary account,1993-06-05,Single Owner
4576,27,POPLATEK MESICNE,Savings account,1993-06-05,Single Owner
3258,53,POPLATEK MESICNE,Savings account,1993-06-05,Single Owner
1285,65,POPLATEK MESICNE,NRI account,1993-06-04,Single Owner
3670,27,POPLATEK MESICNE,Salary account,1993-06-04,Single Owner
1743,51,POPLATEK MESICNE,NRI account,1993-06-04,Joint Account
2534,61,POPLATEK MESICNE,Salary account,1993-06-03,Single Owner
1018,7,POPLATEK MESICNE,Savings account,1993-06-03,Single Owner
327,54,POPLATEK MESICNE,Salary account,1993-06-02,Single Owner
2068,21,POPLATEK MESICNE,Savings account,1993-06-02,Single Owner
4448,60,POPLATEK MESICNE,Salary account,1993-06-02,Joint Account
640,32,POPLATEK MESICNE,Savings account,1993-06-02,Single Owner
510,1,POPLATEK TYDNE,Savings account,1993-06-02,Single Owner
165,25,POPLATEK MESICNE,NRI account,1993-06-01,Joint Account
1617,45,POPLATEK MESICNE,NRI account,1993-06-01,Single Owner
2962,1,POPLATEK MESICNE,NRI account,1993-05-30,Single Owner
2029,55,POPLATEK MESICNE,Salary account,1993-05-29,Single Owner
